,id,taskId,task,unitId,unit,unitPlural,ratio,action,elementId,stage,stageId,cssElementId,cssElement,type,otherStage,displayName,roomArea,tradeId,quantity,hour,Hourly Labour Cost (£),Labour Cost (£/unit),Labour Total Cost,Material Total Cost,Material Markup,Labour Profit,Material Contingency,Subtotal,Overall Contingency,Total Task Cost
1421,1422,9618,Cladding plastic fixing caps - material,35,item,items,1.0,,1814,External wall structure and lining,489,7.0,D4 - Main Walls,COMMON,1,Supply & Install Cladding plastic fixing caps - material,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1422,1423,9619,Cladding plastic fixing caps - install,1,nr,nr,1.0,,1814,External wall structure and lining,489,7.0,D4 - Main Walls,COMMON,1,Supply & Install Cladding plastic fixing caps - install,[],152.0,0.042,0.042,26.25,1.1025,0.04630500000000001,0,0,0.0138915,0,0.06019650000000001,0.003009825000000001,0.06320632500000001
1423,1424,9620,Prime Cost sum for the supply of wall and floor tiles and  accessories,35,item,items,1.0,,1680,Floor preparation and finishes,470,16.0,E4 - Floors,COMMON,1,Supply & Install Prime Cost sum for the supply of wall and floor tiles and  accessories,"[""wall"", ""floor""]",0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1424,1425,9621,Prime Cost Sum for the supply of paving,35,item,items,1.0,,1873,External works,493,,,COMMON,1,Supply & Install Prime Cost Sum for the supply of paving,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1425,1426,9622,Insulation wrapped about steel beam / column,2,m,m,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Insulation wrapped about steel beam / column,[],149.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
1426,1427,9623,Dry packing between existing masonry and steel beam,2,m,m,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Dry packing between existing masonry and steel beam,[],149.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
1427,1428,9624,Supply of sanitaryware,1,nr,nr,1.0,,1652,Plumbed appliances,472,20.0,E8 - Bathroom fittings,COMMON,1,Supply & Install Supply of sanitaryware,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1428,1429,9625,Protection to window / window protection / window film including removal,4,m2,m2,1.0,,1693,Preliminaries,471,12.0,D9 - Other,COMMON,0,Supply & Install Protection to window / window protection / window film including removal,[],156.0,1.0,1.0,18.875,18.875,18.875,0,0,5.6625,0,24.5375,1.226875,25.764375
1429,1430,9626,Artificial grass / artificial tuf,4,m2,m2,1.0,,1872,External works,493,,,COMMON,1,Supply & Install Artificial grass / artificial tuf,[],149.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
1430,1431,9627,Crane hire - risk assessment/method statement,35,item,items,1.0,,1783,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Crane hire - risk assessment/method statement,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1431,1432,9628,Bespoke joinery,1,nr,nr,1.0,,1874,Fixtures and fittings,480,,,COMMON,1,Supply & Install Bespoke joinery,[],152.0,8.0,8.0,26.25,210.0,1680.0,0,0,504.0,0,2184.0,109.2,2293.2
1432,1433,9629,Wet underfloor heating - 20m2 kit,35,item,items,1.0,,1949,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Wet underfloor heating - 20m2 kit,"[""floor""]",150.0,20.0,20.0,26.25,525.0,10500.0,0,0,3150.0,0,13650.0,682.5,14332.5
1433,1434,9630,Wet underfloor heating - 21m2 kit,35,item,items,1.0,,1949,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Wet underfloor heating - 21m2 kit,"[""floor""]",150.0,21.0,21.0,26.25,551.25,11576.25,0,0,3472.875,0,15049.125,752.4562500000001,15801.58125
1434,1435,9631,Excavate and remove soil for service trench and backfill; by machine; width exceeding 0.30m; depth not exceeding 1m,2,m,m,1.0,,1982,External works,493,,,COMMON,1,Supply & Install Excavate and remove soil for service trench and backfill; by machine; width exceeding 0.30m; depth not exceeding 1m,[],148.0,0.7,0.7,23.125,16.1875,11.33125,0,0,3.399375,0,14.730625,0.7365312500000001,15.46715625
1435,1436,9632,Drainage / sewer connection fee,35,item,items,1.0,,1714,Drainage and pipework,485,27.0,F6 - Drainage,COMMON,1,Supply & Install Drainage / sewer connection fee,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1436,1437,9633,Soil invesigation survey,35,item,items,1.0,,1879,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Soil invesigation survey,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1437,1438,9634,CCTV Hire Installation,35,item,items,1.0,,1957,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install CCTV Hire Installation,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1438,1439,9635,CCTV Hire monitoring,33,wk,wks,1.0,,1957,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install CCTV Hire monitoring,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1439,1440,9637,One skin stone wall; 150mm thick; incl. lime mortar (1:3); courses average 150mm high; irregular coursing,4,m2,m2,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install One skin stone wall; 150mm thick; incl. lime mortar (1:3); courses average 150mm high; irregular coursing,"[""wall""]",156.0,3.3,3.3,18.875,62.28749999999999,205.54875,0,0,61.664625,0,267.213375,13.36066875,280.57404375
1440,1441,9638,One skin stone wall; 150mm thick; incl. lime mortar (1:3); courses average 150mm high; regular coursing,4,m2,m2,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install One skin stone wall; 150mm thick; incl. lime mortar (1:3); courses average 150mm high; regular coursing,"[""wall""]",156.0,3.5,3.5,18.875,66.0625,231.21875,0,0,69.365625,0,300.584375,15.02921875,315.61359375
1441,1442,9639,450mm wide by 1000mm deep trench foundations (10-20m run),2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 450mm wide by 1000mm deep trench foundations (10-20m run),[],148.0,2.4,2.4,23.125,55.5,133.2,0,0,39.95999999999999,0,173.16,8.658,181.818
1442,1443,9640,Heater hire; weekly,33,wk,wks,1.0,,1783,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Heater hire; weekly,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1443,1444,9641,Dehumidifier; weekly hire,33,wk,wks,1.0,,1783,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Dehumidifier; weekly hire,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1444,1445,9642,Fibre cement cladding to roof,4,m2,m2,1.0,,1674,Roof structure and coverings,468,5.0,D2 - Roof Coverings,COMMON,1,Supply & Install Fibre cement cladding to roof,[],153.0,2.5,2.5,23.125,57.8125,144.53125,0,0,43.359375,0,187.890625,9.39453125,197.28515625
1445,1446,9643,Lamp socket,1,nr,nr,1.0,,1722,Wired appliances,479,22.0,F1 - Electricity,COMMON,1,Supply & Install Lamp socket,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1446,1447,9644,Utility Room - Supply Quote,35,item,items,1.0,,1963,"Units, worktops and kitchen appliances",469,,,COMMON,1,Supply & Install Utility Room - Supply Quote,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1447,1448,9645,Cementitious board to external wall,4,m2,m2,1.0,,1814,External wall structure and lining,489,7.0,D4 - Main Walls,COMMON,1,Supply & Install Cementitious board to external wall,"[""wall""]",152.0,2.5,2.5,26.25,65.625,164.0625,0,0,49.21875,0,213.28125,10.6640625,223.9453125
1448,1449,9647,Strip out and dispose of oil tank,35,item,items,1.0,,1967,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out and dispose of oil tank,[],156.0,37.5,37.5,18.875,707.8125,26542.96875,0,0,7962.890625,0,34505.859375,1725.29296875,36231.15234375
1449,1450,9648,Extra over for raising/concealing steelwork above ceiling level,35,item,items,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Extra over for raising/concealing steelwork above ceiling level,"[""ceiling""]",149.0,50.0,50.0,23.125,1156.25,57812.5,0,0,17343.75,0,75156.25,3757.8125,78914.0625
1450,1451,9649,Strip out roof section and add roof tile vent,1,nr,nr,1.0,,1705,Roof structure and coverings,468,13.0,E1 - Roof Structure,COMMON,1,Supply & Install Strip out roof section and add roof tile vent,[],153.0,2.0,2.0,23.125,46.25,92.5,0,0,27.75,0,120.25,6.0125,126.2625
1451,1452,9650,Re-pointing of ridge and hip tiles,2,m,m,1.0,,1674,Roof structure and coverings,468,5.0,D2 - Roof Coverings,COMMON,1,Supply & Install Re-pointing of ridge and hip tiles,"[""wall""]",153.0,2.13,2.13,23.125,49.25624999999999,104.9158125,0,0,31.47474375,0,136.39055625,6.819527812500001,143.2100840625
1452,1453,9651,Strip out window board,2,m,m,1.0,,1682,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out window board,[],156.0,0.3,0.3,18.875,5.6625,1.69875,0,0,0.509625,0,2.208375,0.11041875,2.31879375
1453,1454,9652,One coat of paint to balustrade,2,m,m,1.0,,1944,Decoration,486,,,COMMON,1,Supply & Install One coat of paint to balustrade,[],158.0,0.25,0.25,23.125,5.78125,1.4453125,0,0,0.43359375,0,1.87890625,0.0939453125,1.9728515625
1454,1455,9653,Access panel for bath side panel,1,nr,nr,1.0,,1649,Plumbed appliances,472,20.0,E8 - Bathroom fittings,COMMON,1,Supply & Install Access panel for bath side panel,[],152.0,1.0,1.0,26.25,26.25,26.25,0,0,7.875,0,34.125,1.70625,35.83125
1455,1456,9654,Double joist around ceiling hatch,2,m,m,1.0,,1761,Ceiling structure and lining,466,14.0,E2 - Ceilings,COMMON,1,Supply & Install Double joist around ceiling hatch,"[""ceiling""]",153.0,1.3,1.3,23.125,30.0625,39.08125,0,0,11.724375,0,50.80562499999999,2.54028125,53.34590624999999
1456,1457,9655,300mm wide by 700mm deep trench foundations,2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 300mm wide by 700mm deep trench foundations,[],148.0,1.11,1.11,23.125,25.66875,28.4923125,0,0,8.54769375,0,37.04000625,1.8520003125,38.89200656250001
1457,1458,9656,300mm wide by 1000mm deep trench foundations,2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 300mm wide by 1000mm deep trench foundations,[],148.0,1.55,1.55,23.125,35.84375,55.5578125,0,0,16.66734375,0,72.22515625,3.6112578125,75.8364140625
1458,1459,9657,CCTV Hire Decomissioning,35,item,items,1.0,,1957,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install CCTV Hire Decomissioning,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1459,1460,9658,Wet underfloor heating (specialist quote),1,nr,nr,1.0,,1949,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Wet underfloor heating (specialist quote),"[""floor""]",162.0,0.0,0.0,52.5,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1460,1461,9659,WC Gasket,1,nr,nr,1.0,,1651,Plumbed appliances,472,20.0,E8 - Bathroom fittings,COMMON,1,Supply & Install WC Gasket,[],150.0,0.05,0.05,26.25,1.3125,0.065625,0,0,0.0196875,0,0.0853125,0.004265625,0.089578125
1461,1462,9660,Bath panel frame kit,1,nr,nr,1.0,,1649,Plumbed appliances,472,20.0,E8 - Bathroom fittings,COMMON,1,Supply & Install Bath panel frame kit,[],152.0,1.0,1.0,26.25,26.25,26.25,0,0,7.875,0,34.125,1.70625,35.83125
1462,1463,9661,"600mm wide by 300mm deep strip foundations, including shuttering and mesh",2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,"Supply & Install 600mm wide by 300mm deep strip foundations, including shuttering and mesh",[],148.0,0.74,0.74,23.125,17.1125,12.66325,0,0,3.798975,0,16.462225,0.8231112500000001,17.28533625
1463,1464,9662,Water booster kit,1,nr,nr,1.0,,1668,Drainage and pipework,485,27.0,F6 - Drainage,COMMON,1,Supply & Install Water booster kit,[],150.0,16.0,16.0,26.25,420.0,6720.0,0,0,2016.0,0,8736.0,436.8,9172.8
1464,1465,9663,Water feature,1,nr,nr,1.0,,1873,External works,493,,,COMMON,1,Supply & Install Water feature,[],150.0,2.0,2.0,26.25,52.5,105.0,0,0,31.5,0,136.5,6.825,143.325
1465,1466,9664,Electric awning; including allowance for an electrical point,1,nr,nr,1.0,,1874,Fixtures and fittings,480,,,COMMON,1,Supply & Install Electric awning; including allowance for an electrical point,[],156.0,2.0,2.0,18.875,37.75,75.5,0,0,22.65,0,98.15,4.907500000000001,103.0575
1466,1467,9665,Prepare and redecorate soffits and facias; primer and two coats,2,m,m,1.0,Materials for fill and sand soffit and fascia board,1983,Decoration,486,11.0,D8 - Other Joinery and Finishes,COMMON,1,Prepare and redecorate soffits and facias; primer and two coats,[],158.0,0.6,0.6,23.125,13.875,8.325,0,0,2.4975,0,10.8225,0.541125,11.363625
1467,1468,9666,Timber frame quotation,35,item,items,1.0,,1659,Steel and structural supports,474,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Timber frame quotation,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1468,1469,9667,Roofing subcontractor quotation,35,item,items,1.0,,1674,Roof structure and coverings,468,5.0,D2 - Roof Coverings,COMMON,1,Supply & Install Roofing subcontractor quotation,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1469,1470,9668,Form new door opening in partition / cut new opening (single door),1,nr,nr,1.0,,1966,Demolitions,482,21.0,E9 - Other,COMMON,1,Form new door opening in partition / cut new opening (single door),"[""wall""]",149.0,2.2,2.2,23.125,50.87500000000001,111.925,0,0,33.5775,0,145.5025,7.275125,152.777625
1470,1471,9669,Worktop,35,item,items,1.0,,1864,"Units, worktops and kitchen appliances",469,,,COMMON,1,Supply & Install Worktop,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1471,1472,9670,Formation of insulated upstands,2,m,m,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Formation of insulated upstands,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1472,1473,9671,Strip off ceiling paper / strip off wallpaper from ceilings,4,m2,m2,1.0,,1682,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip off ceiling paper / strip off wallpaper from ceilings,"[""wall"", ""ceiling""]",156.0,0.4,0.4,18.875,7.550000000000001,3.02,0,0,0.9059999999999999,0,3.926,0.1963,4.1223
1473,1474,9672,Single joist to roof structure,2,m,m,1.0,,1673,Roof structure and coverings,468,13.0,E1 - Roof Structure,COMMON,1,Supply & Install Single joist to roof structure,[],152.0,0.42,0.42,26.25,11.025,4.6305,0,0,1.38915,0,6.01965,0.3009825,6.320632499999999
1474,1475,9673,Check electrical meter,1,nr,nr,1.0,,1773,Wiring and fuseboards,477,,,COMMON,1,Supply & Install Check electrical meter,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1475,1476,9674,Check gas meter,1,nr,nr,1.0,,1777,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Check gas meter,[],159.0,2.0,2.0,42.0,84.0,168.0,0,0,50.4,0,218.4,10.92,229.32
1476,1477,9675,Excavate for substructure by machine; not exceeding 4m depth; disposal by hand n.e. 25m to skip/across site,6,m3,m3,1.0,,1813,Foundations and substructure,478,,,COMMON,1,Supply & Install Excavate for substructure by machine; not exceeding 4m depth; disposal by hand n.e. 25m to skip/across site,[],148.0,2.4,2.4,23.125,55.5,133.2,0,0,39.95999999999999,0,173.16,8.658,181.818
1477,1478,9676,Excavate for substructure by machine; not exceeding 6m depth; disposal by hand n.e. 25m to skip/across site,6,m3,m3,1.0,,1813,Foundations and substructure,478,,,COMMON,1,Supply & Install Excavate for substructure by machine; not exceeding 6m depth; disposal by hand n.e. 25m to skip/across site,[],148.0,2.6,2.6,23.125,60.125,156.325,0,0,46.89749999999999,0,203.2225,10.161125,213.383625
1478,1479,9677,"Excavate for trench foundations by hand, not exceeding 2m depth; disposal by hand n.e. 25m to skip/across site",6,m3,m3,1.0,,1813,Foundations and substructure,478,,,COMMON,1,"Supply & Install Excavate for trench foundations by hand, not exceeding 2m depth; disposal by hand n.e. 25m to skip/across site",[],148.0,5.25,5.25,23.125,121.40625,637.3828125,0,0,191.21484375,0,828.59765625,41.4298828125,870.0275390625
1479,1480,9678,"Excavate for trench foundations by hand, not exceeding 4m depth; disposal by hand n.e. 25m to skip/across site",6,m3,m3,1.0,,1813,Foundations and substructure,478,,,COMMON,1,"Supply & Install Excavate for trench foundations by hand, not exceeding 4m depth; disposal by hand n.e. 25m to skip/across site",[],148.0,6.2,6.2,23.125,143.375,888.9250000000001,0,0,266.6775,0,1155.6025,57.780125,1213.382625
1480,1481,9679,"Excavate for trench foundations by hand, not exceeding 6m depth; disposal by hand n.e. 25m to skip/across site",6,m3,m3,1.0,,1813,Foundations and substructure,478,,,COMMON,1,"Supply & Install Excavate for trench foundations by hand, not exceeding 6m depth; disposal by hand n.e. 25m to skip/across site",[],148.0,7.45,7.45,23.125,172.28125,1283.4953125,0,0,385.04859375,0,1668.54390625,83.4271953125,1751.9711015625
1481,1482,9680,"Excavate for substructure by hand, not exceeding 2m depth; disposal by hand n.e. 25m to skip/across site",6,m3,m3,1.0,,1813,Foundations and substructure,478,,,COMMON,1,"Supply & Install Excavate for substructure by hand, not exceeding 2m depth; disposal by hand n.e. 25m to skip/across site",[],148.0,5.25,5.25,23.125,121.40625,637.3828125,0,0,191.21484375,0,828.59765625,41.4298828125,870.0275390625
1482,1483,9681,"Excavate for substructure by hand, not exceeding 4m depth; disposal by hand n.e. 25m to skip/across site",6,m3,m3,1.0,,1813,Foundations and substructure,478,,,COMMON,1,"Supply & Install Excavate for substructure by hand, not exceeding 4m depth; disposal by hand n.e. 25m to skip/across site",[],148.0,6.2,6.2,23.125,143.375,888.9250000000001,0,0,266.6775,0,1155.6025,57.780125,1213.382625
1483,1484,9682,"Excavate for substructure by hand, not exceeding 6m depth; disposal by hand n.e. 25m to skip/across site",6,m3,m3,1.0,,1813,Foundations and substructure,478,,,COMMON,1,"Supply & Install Excavate for substructure by hand, not exceeding 6m depth; disposal by hand n.e. 25m to skip/across site",[],148.0,7.45,7.45,23.125,172.28125,1283.4953125,0,0,385.04859375,0,1668.54390625,83.4271953125,1751.9711015625
1484,1485,9683,"Strip out roof structure, lining and covering",4,m2,m2,1.0,,1967,Demolitions,482,21.0,E9 - Other,COMMON,1,"Strip out roof structure, lining and covering",[],149.0,0.85,0.85,23.125,19.65625,16.7078125,0,0,5.012343749999999,0,21.72015625,1.0860078125,22.8061640625
1485,1486,9684,Metal roofing,4,m2,m2,1.0,,1674,Roof structure and coverings,468,5.0,D2 - Roof Coverings,COMMON,1,Supply & Install Metal roofing,[],153.0,2.0,2.0,23.125,46.25,92.5,0,0,27.75,0,120.25,6.0125,126.2625
1486,1487,9685,PIR light switch,1,nr,nr,1.0,,1724,Wired appliances,479,22.0,F1 - Electricity,COMMON,1,Supply & Install PIR light switch,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1487,1488,9686,Steel gutter,2,m,m,1.0,,1646,Drainage and pipework,485,6.0,D3 - Rainwater Pipes and Gutters,COMMON,1,Supply & Install Steel gutter,[],149.0,0.75,0.75,23.125,17.34375,13.0078125,0,0,3.90234375,0,16.91015625,0.8455078125000001,17.7556640625
1488,1489,9687,GRP Chimney,1,nr,nr,1.0,,1984,External wall structure and lining,489,4.0,D1 - Chimney Stacks,COMMON,1,Supply & Install GRP Chimney,[],156.0,3.0,3.0,18.875,56.625,169.875,0,0,50.9625,0,220.8375,11.041875,231.879375
1489,1490,9688,Strip out cistern boxing,1,nr,nr,1.0,,1682,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out cistern boxing,[],156.0,1.0,1.0,18.875,18.875,18.875,0,0,5.6625,0,24.5375,1.226875,25.764375
1490,1491,9689,Strip out bifold doors,1,nr,nr,1.0,,1966,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out bifold doors,[],156.0,4.0,4.0,18.875,75.5,302.0,0,0,90.6,0,392.6,19.63,412.23
1491,1492,9690,Strip out wall; two brick thick wall,4,m2,m2,1.0,,1967,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out wall; two brick thick wall,"[""wall""]",149.0,6.5,6.5,23.125,150.3125,977.03125,0,0,293.109375,0,1270.140625,63.50703125,1333.64765625
1492,1493,9691,Panelling to ceiling / cladding to ceiling,4,m2,m2,1.0,,1806,Ceiling preparation and finishes,501,14.0,E2 - Ceilings,COMMON,1,Supply & Install Panelling to ceiling / cladding to ceiling,"[""ceiling""]",152.0,3.4,3.4,26.25,89.25,303.45,0,0,91.035,0,394.485,19.72425,414.20925
1493,1494,9692,Aluminium cladding to roof,4,m2,m2,1.0,,1674,Roof structure and coverings,468,5.0,D2 - Roof Coverings,COMMON,1,Supply & Install Aluminium cladding to roof,[],162.0,1.5,1.5,52.5,78.75,118.125,0,0,35.4375,0,153.5625,7.678125000000001,161.240625
1494,1495,9693,Drainage mat,4,m2,m2,1.0,,1705,Roof structure and coverings,468,13.0,E1 - Roof Structure,COMMON,1,Supply & Install Drainage mat,[],153.0,0.25,0.25,23.125,5.78125,1.4453125,0,0,0.43359375,0,1.87890625,0.0939453125,1.9728515625
1495,1496,9694,1500x750mm wide by 450mm deep pad foundations,1,nr,nr,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 1500x750mm wide by 450mm deep pad foundations,[],148.0,2.2,2.2,23.125,50.87500000000001,111.925,0,0,33.5775,0,145.5025,7.275125,152.777625
1496,1497,9695,500mm wide by 1200mm deep trench foundations,2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 500mm wide by 1200mm deep trench foundations,[],148.0,2.34,2.34,23.125,54.1125,126.62325,0,0,37.986975,0,164.610225,8.230511250000001,172.84073625
